"Address","MahMorajeh","ShoghlSarparast","NoeKhn","Takmil","TakmilDescA","TakmilDescB","TakmilDescC","Jaygozin","JaygozinDescA","JaygozinDescB","JaygozinDescC","BlkAbdJaygozin","RadifJaygozin","fStat","fEnt","fvfy","user1","user2","user3","user4"
2000081293,"04","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"004649","294",4,621,1,"Admin",NA,"Admin",NA
2000105234,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,199,1,"Admin",NA,"Admin",NA
2000021009,"04","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,371,1,"Admin",NA,"Admin",NA
2000141155,"04","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,72,0,"Admin",NA,"Admin",NA
2000033062,"04","چوپان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,68,0,"Admin",NA,"Admin","Admin"
2000105222,"04","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,79,0,"Admin",NA,"Admin",NA
2000093006,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,168,1,"Admin",NA,"Admin","Admin"
2000033064,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,259,1,"Admin",NA,"Admin","Admin"
2000141148,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,45,0,"Admin",NA,"Admin",NA
2000057158,"04","مدير عامل",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,77,0,"Admin",NA,"Admin",NA
2000021017,"04","كارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,74,0,"Admin",NA,"Admin","Admin"
2000033051,"04","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,54,0,"Admin",NA,"Admin",NA
2000141158,"04","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,93,0,"Admin",NA,"Admin","Admin"
2000093010,"04","كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,135,0,"Admin",NA,"Admin",NA
2000141151,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,81,0,"Admin",NA,"Admin",NA
2000129109,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,52,0,"Admin",NA,"Admin","Admin"
2000045119,"04","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,84,0,"Admin",NA,"Admin","Admin"
2000137059,"03","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,73,0,"Admin",NA,"Admin",NA
2000137056,"03","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,602,1,"Admin",NA,"Admin",NA
2000137068,"03","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,54,0,"Admin",NA,"Admin",NA
2000137062,"03","كارگر كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,0,"Admin",NA,"Admin",NA
2000137065,"04","كارگر ساختمان",1,2,NA,1,NA,1,NA,NA,NA,"000526","066",5,84,0,"Admin",NA,"Admin",NA
2000081297,"04","كشاورز",1,2,NA,7,"50",1,NA,NA,NA,"004649","296",4,53,0,"Admin",NA,"Admin",NA
2000057163,"04","راننده تاكسي",1,2,NA,7,"50",1,NA,NA,NA,"002099","164",5,81,0,"Admin",NA,"Admin","Admin"
2000057156,"04","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,220,1,"Admin",NA,"Admin","Admin"
2000069147,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,286,1,"Admin",NA,"Admin",NA
2000153057,"04","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,52,0,"Admin",NA,"Admin",NA
2000153067,"04","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,199,1,"Admin",NA,"Admin",NA
2000165060,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,170,1,"Admin",NA,"Admin",NA
2000129102,"04","مدير كارخانه ابريشم",1,2,NA,1,NA,1,NA,NA,NA,"002886","103",4,130,1,"Admin",NA,"Admin",NA
2000117062,"04","درامد بدون كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,38,0,"Admin",NA,"Admin",NA
2000153062,"04","از كار افتاده",1,2,NA,1,NA,1,NA,NA,NA,"000604","061",4,368,1,"Admin",NA,"Admin",NA
2000021010,"04","خانه دار",1,2,NA,1,NA,1,NA,NA,NA,"000035","011",4,75,0,"Admin",NA,"Admin",NA
2000057160,"04","زارع",1,2,NA,2,NA,1,NA,NA,NA,"002098","162",4,200,1,"Admin",NA,"Admin",NA
2000153063,"04","ايزوگام كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,185,1,"Admin",NA,"Admin",NA
2000117055,"04","كارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,0,"Admin",NA,"Admin","Admin"
2000069156,"04","درامد بدون كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,40,0,"Admin",NA,"Admin","Admin"
2000105231,"04","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,167,1,"Admin",NA,"Admin","Admin"
2000161110,"03","از كار افتاده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,222,1,"Admin",NA,"Admin","Admin"
2000021013,"04","كشاورز",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,304,1,"Admin",NA,"Admin",NA
2000033055,"04","جوپان",1,2,NA,7,"50",1,NA,NA,NA,"001202","056",4,166,1,"Admin",NA,"Admin",NA
2000129107,"04","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,194,1,"Admin",NA,"Admin",NA
2000069153,"04","پرسكار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,77,0,"Admin",NA,"Admin",NA
2000153056,"04","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,168,1,"Admin",NA,"Admin",NA
2000165059,"04","كارگر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,167,1,"Admin",NA,"Admin",NA
2000069150,"04","كارگر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,207,1,"Admin",NA,"Admin","Admin"
2000105228,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,242,1,"Admin",NA,"Admin",NA
2000033058,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,145,1,"Admin",NA,"Admin",NA
2000045123,"04","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,211,1,"Admin",NA,"Admin","Admin"
2000021004,"04","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,249,1,"Admin",NA,"Admin",NA
2000045115,"04","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,317,1,"Admin",NA,"Admin","Admin"
2000117056,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,145,1,"Admin",NA,"Admin","Admin"
2000117060,"04","كارگر روزمزد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,322,1,"Admin",NA,"Admin","Admin"
2000057168,"04","كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,380,1,"Admin",NA,"Admin","Admin"
2000165063,"04","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,348,1,"Admin",NA,"Admin",NA
2000093014,"04","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,194,0,"Admin",NA,"Admin",NA
2000129099,"04","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"002886","100",4,283,1,"Admin",NA,"Admin",NA
2000093009,"04","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"005264","008",4,250,1,"Admin",NA,"Admin",NA
2000105224,"04","بيكار",1,2,NA,7,"50",1,NA,NA,NA,"000061","223",5,170,1,"Admin",NA,"Admin",NA
2000065111,"03","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,373,1,"Admin",NA,"Admin",NA
2000065105,"03","نرگس صالحي",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,177,1,"Admin",NA,"Admin","Admin"
2000065114,"03","دامدار",1,2,NA,2,NA,1,NA,NA,NA,"002543","113",4,171,1,"Admin",NA,"Admin","Admin"
2000065109,"03","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,191,1,"Admin",NA,"Admin","Admin"
2000089059,"03","اتشنشان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,405,1,"Admin",NA,"Admin","Admin"
2000101006,"03","نانوا",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,78,0,"Admin",NA,"Admin","Admin"
2000089058,"03","كارمند بحژخش مخازن",1,2,NA,3,NA,1,NA,NA,NA,"000013","057",4,338,1,"Admin",NA,"Admin",NA
2000089064,"03","كنترول كيفيت",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,280,1,"Admin",NA,"Admin",NA
2000089065,"03","مسئول صدور حواله",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,248,1,"Admin",NA,"Admin",NA
2000101012,"03","آبدارچي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,276,1,"Admin",NA,"Admin",NA
2000101007,"03","كارگر شهر داري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,255,1,"Admin",NA,"Admin","Admin"
2000005053,"03","كارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,336,1,"Admin",NA,"Admin","Admin"
2000005059,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,256,1,"Admin",NA,"Admin","Admin"
2000005057,"03","كارگر ساده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,300,1,"Admin",NA,"Admin",NA
2000005050,"03","كارگر ساده",1,2,NA,2,NA,1,NA,NA,NA,"005298","049",4,246,1,"Admin",NA,"Admin",NA
2000161119,"03","كارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,269,1,"Admin",NA,"Admin",NA
2000161117,"03","كارگر ساختمان",1,2,NA,4,NA,1,NA,NA,NA,"000640","116",5,79,0,"Admin",NA,"Admin","Admin"
2000017010,"03","كارگر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,207,1,"Admin",NA,"Admin","Admin"
2000017015,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,199,1,"Admin",NA,"Admin","Admin"
2000149057,"04","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,200,1,"Admin",NA,"Admin","Admin"
2000045122,"04","درامد بدون كار",1,2,NA,7,"50",1,NA,NA,NA,"001528","121",5,48,0,"Admin",NA,"Admin",NA
2000149060,"03","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,154,1,"Admin",NA,"Admin","Admin"
2000149063,"03","باغدار",1,2,NA,7,"40",NA,NA,NA,NA,NA,NA,5,215,1,"Admin",NA,"Admin","Admin"
2000149068,"03","راننده اتوبوس",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,211,1,"Admin",NA,"Admin","Admin"
2000161114,"03","كارگر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,319,1,"Admin",NA,"Admin","Admin"
2000017007,"03","درامد بدون كار",1,2,NA,7,"50",1,NA,NA,NA,"000286","009",4,155,1,"Admin",NA,"Admin",NA
2000117065,"04","كارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,246,1,"Admin",NA,"Admin","Admin"
2000081290,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,200,1,"Admin",NA,"Admin","Admin"
2000093016,"04","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,42,0,"Admin",NA,"Admin",NA
2000141162,"04","حمل نفت وگاز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,215,1,"Admin",NA,"Admin",NA
2000045127,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,257,1,"Admin",NA,"Admin","Admin"
2000129097,"04","دامداري",1,2,NA,1,NA,1,NA,NA,NA,"002886","096",4,274,1,"Admin",NA,"Admin",NA
2000065118,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,196,1,"Admin",NA,"Admin",NA
2000017018,"03","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,146,1,"Admin",NA,"Admin",NA
2000101018,"03","فروش لوازم تحرير",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,79,0,"Admin",NA,"Admin",NA
2000149069,"03","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,291,1,"Admin",NA,"Admin",NA
2000089069,"03","كارمند شركت نفت",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,140,1,"Admin",NA,"Admin",NA
2000077206,"03","گازبان روستايي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,299,1,"Admin",NA,"Admin","Admin"
2000125065,"03","معلم",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,258,1,"Admin",NA,"Admin","Admin"
2000125060,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,215,1,"Admin",NA,"Admin",NA
2000125061,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,217,1,"Admin",NA,"Admin",NA
2000125057,"03","درامد بدون كار",1,2,NA,7,"50",1,NA,NA,NA,"002841","056",5,132,1,"Admin",NA,"Admin","Admin"
2000125054,"03","رانند ه ليفتراك",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,107,0,"Admin",NA,"Admin",NA
2000029311,"03","كارگر كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,279,1,"Admin",NA,"Admin",NA
2000029305,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,213,1,"Admin",NA,"Admin","Admin"
2000029299,"03","كارگر ساده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,171,1,"Admin",NA,"Admin",NA
2000029309,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,204,1,"Admin",NA,"Admin","Admin"
2000029303,"03","كارگر گيره ساز",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,259,1,"Admin",NA,"Admin","Admin"
2000161123,"03","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,329,1,"Admin",NA,"Admin",NA
2000009055,"04","نظافتچي",1,2,NA,7,"50",1,NA,NA,NA,"000002","053",4,196,1,"Admin",NA,"Admin",NA
2000077193,"03","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,291,1,"Admin",NA,"Admin",NA
2000077196,"03","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,224,1,"Admin",NA,"Admin",NA
2000077198,"03","كارگر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,247,1,"Admin",NA,"Admin","Admin"
2000077201,"03","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,77,0,"Admin",NA,"Admin","Admin"
2000009067,"04","رفتگر شهر داري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,228,1,"Admin",NA,"Admin",NA
2000113248,"03","بيكار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,216,1,"Admin",NA,"Admin",NA
2000113254,"03","كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,207,1,"Admin",NA,"Admin","Admin"
2000113245,"03","بيكار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,201,1,"Admin",NA,"Admin","Admin"
2000113250,"03","گچ كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,193,1,"Admin",NA,"Admin","Admin"
2000113258,"03","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,226,1,"Admin",NA,"Admin","Admin"
2000041014,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,199,1,"Admin",NA,"Admin","Admin"
2000041004,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,238,1,"Admin",NA,"Admin","Admin"
2000041017,"03","كارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,334,1,"Admin",NA,"Admin","Admin"
2000041012,"03","درامد بدون كار",1,2,NA,7,"50",1,NA,NA,NA,"001443","011",5,445,1,"Admin",NA,"Admin","Admin"
2000041007,"03","درامد بدون كار",1,2,NA,7,"50",1,NA,NA,NA,"001443","009",4,183,1,"Admin",NA,"Admin",NA
2000053005,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,56,0,"Admin",NA,"Admin","Admin"
2000165070,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,313,1,"Admin",NA,"Admin","Admin"
2000069157,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,262,1,"Admin",NA,"Admin","Admin"
2000009062,"04","كارگر فضاي سبز",1,2,NA,2,NA,1,NA,NA,NA,"000003","063",4,104,0,"Admin","Admin","Admin",NA
2000053016,"03","درامد بدون كار",1,2,NA,4,NA,1,NA,NA,NA,"000004","017",4,255,1,"Admin",NA,"Admin",NA
2000009056,"04","راننده وانت",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,223,1,"Admin",NA,"Admin","Admin"
2000101015,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,553,0,"Admin",NA,"Admin","Admin"
2000017004,"03","كشاورز",1,2,NA,7,"50",1,NA,NA,NA,"000286","005",4,170,1,"Admin",NA,"Admin",NA
2000009060,"04","كارگر ساختمان",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,167,1,"Admin",NA,"Admin",NA
2000053011,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,414,1,"Admin",NA,"Admin","Admin"
2000053015,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,206,1,"Admin",NA,"Admin","Admin"
2000053008,"03","درامد بدون كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,227,1,"Admin",NA,"Admin",NA
2000049071,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,200,1,"Admin",NA,"Admin","Admin"
2000049059,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,239,1,"Admin",NA,"Admin",NA
2000049068,"02","درامد بدون كار",1,2,NA,7,"50",1,NA,NA,NA,"000317","067",4,199,1,"Admin",NA,"Admin",NA
2000049064,"02","گوسفنددار",1,2,NA,7,"50",1,NA,NA,NA,"000317","066",5,321,1,"Admin",NA,"Admin","Admin"
2000049062,"02","درامد بدون كار",1,2,NA,7,"50",1,NA,NA,NA,"000317","061",4,166,1,"Admin",NA,"Admin",NA
2000133050,"02","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,71,0,"Admin",NA,"Admin","Admin"
2000025060,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,163,1,"Admin",NA,"Admin","Admin"
2000025068,"02","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,145,1,"Admin",NA,"Admin","Admin"
2000025071,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,132,1,"Admin",NA,"Admin","Admin"
2000025066,"02","زارع",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,79,0,"Admin",NA,"Admin",NA
2000025062,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,261,2,"Admin",NA,"Admin","Admin"
2000013222,"02","نقاش",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,154,1,"Admin",NA,"Admin",NA
2000013228,"02","درامذ بدون كاز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,198,1,"Admin",NA,"Admin","Admin"
2000013226,"02","كارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,230,1,"Admin",NA,"Admin","Admin"
2000013221,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,254,1,"Admin",NA,"Admin",NA
2000013216,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,344,1,"Admin",NA,"Admin","Admin"
2000085167,"02","زارع",1,2,NA,2,NA,1,NA,NA,NA,"004396","166",5,74,0,"Admin",NA,"Admin","Admin"
2000085165,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,212,1,"Admin",NA,"Admin","Admin"
2000085176,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,214,1,"Admin",NA,"Admin",NA
2000085169,"02","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,296,1,"Admin",NA,"Admin",NA
2000085173,"02","كشاورز",1,2,NA,7,"50",1,NA,NA,NA,"004396","174",5,211,1,"Admin",NA,"Admin","Admin"
2000145009,"02","معلم ابتدايي",1,2,NA,2,NA,1,NA,NA,NA,"000518","007",5,180,1,"Admin",NA,"Admin","Admin"
2000145011,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,197,1,"Admin",NA,"Admin","Admin"
2000145006,"02","خانه دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,231,1,"Admin",NA,"Admin","Admin"
2000145015,"02","كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,324,1,"Admin",NA,"Admin","Admin"
2000145016,"02","دامدار",1,2,NA,2,NA,1,NA,NA,NA,"000529","018",5,81,0,"Admin",NA,"Admin","Admin"
2000061014,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,412,1,"Admin",NA,"Admin",NA
2000061018,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,84,0,"Admin",NA,"Admin",NA
2000061005,"02","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,241,1,"Admin",NA,"Admin","Admin"
2000133046,"02","دامدار",1,2,NA,2,NA,1,NA,NA,NA,"003278","047",5,271,1,"Admin",NA,"Admin","Admin"
2000133057,"02","كارگر روزمزد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,61,0,"Admin",NA,"Admin","Admin"
2000133052,"02","دامدار",1,2,NA,7,"50",1,NA,NA,NA,"003278","053",5,91,0,"Admin",NA,"Admin","Admin"
2000061007,"02","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,235,1,"Admin",NA,"Admin","Admin"
2000133043,"02","دامدار",1,2,NA,7,"40",NA,NA,NA,NA,NA,NA,4,239,1,"Admin",NA,"Admin",NA
2000061012,"02","زارع",1,2,NA,1,NA,1,NA,NA,NA,"001900","011",5,227,1,"Admin",NA,"Admin","Admin"
2000121315,"02","اپراتور دستگاه سنگ شكن",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,76,0,"Admin",NA,"Admin","Admin"
2000121320,"02","كارگر معدن",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,305,1,"Admin",NA,"Admin","Admin"
2000121318,"02","درامد بدون كار",1,2,NA,2,NA,1,NA,NA,NA,"007756","316",5,155,1,"Admin",NA,"Admin","Admin"
2000109212,"02","خريد وفروش گوسفند",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,235,1,"Admin",NA,"Admin",NA
2000001152,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,85,0,"Admin",NA,"Admin",NA
2000001144,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,296,1,"Admin",NA,"Admin","Admin"
2000001156,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,141,1,"Admin",NA,"Admin","Admin"
2000001146,"02","خانه دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,219,1,"Admin",NA,"Admin","Admin"
2000001148,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,324,1,"Admin",NA,"Admin",NA
2000097161,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,370,1,"Admin",NA,"Admin","Admin"
2000097154,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,160,1,"Admin",NA,"Admin",NA
2000097164,"02","جوشكار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,310,1,"Admin",NA,"Admin","Admin"
2000097153,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,186,1,"Admin",NA,"Admin","Admin"
2000097157,"02","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,237,1,"Admin",NA,"Admin",NA
2000109209,"02","كارگر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,240,1,"Admin",NA,"Admin",NA
2000109201,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,193,1,"Admin",NA,"Admin","Admin"
2000109206,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,172,1,"Admin",NA,"Admin","Admin"
2000109203,"02","كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,83,0,"Admin",NA,"Admin",NA
2000073329,"02","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,260,1,"Admin",NA,"Admin","Admin"
2000073327,"02","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,301,1,"Admin",NA,"Admin","Admin"
2000073316,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,66,0,"Admin",NA,"Admin",NA
2000121323,"02","راننده آژانس",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,255,1,"Admin",NA,"Admin","Admin"
2000121311,"02","كارگر شيشه بر",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,54,0,"Admin",NA,"Admin","Admin"
2000157162,"02","قاليباف",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,276,1,"Admin",NA,"Admin","Admin"
2000157154,"02","كارگر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,277,1,"Admin",NA,"Admin","Admin"
2000157153,"02","كشاورزي",1,2,NA,1,NA,1,NA,NA,NA,"000662","151",5,321,1,"Admin",NA,"Admin","Admin"
2000157163,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,268,1,"Admin",NA,"Admin","Admin"
2000157157,"02","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,316,1,"Admin",NA,"Admin","Admin"
2000037063,"02","درامد بدون كار",1,2,NA,2,NA,1,NA,NA,NA,"001170","062",5,151,1,"Admin",NA,"Admin","Admin"
